year;region;powertrain;construction_year;size;vintage_demand_vkm
2045;World;ICEV-p;2031-2035;Lower medium;262614
2045;World;ICEV-p;2031-2035;Medium;59893
2045;World;ICEV-p;2031-2035;Medium SUV;72876
2045;World;ICEV-p;2031-2035;Mini;143152
2045;World;ICEV-p;2031-2035;Small;408822
2045;World;ICEV-p;2031-2035;Van;2780
2045;World;ICEV-p;2036-2040;Large;19839
2045;World;ICEV-p;2036-2040;Large SUV;59718
2045;World;ICEV-p;2036-2040;Lower medium;351684
2045;World;ICEV-p;2036-2040;Medium;85016
2045;World;ICEV-p;2036-2040;Medium SUV;104750
2045;World;ICEV-p;2036-2040;Mini;163983
2045;World;ICEV-p;2036-2040;Small;489117
2045;World;ICEV-p;2036-2040;Van;2933
2045;World;ICEV-p;2041-2045;Large;10409
2045;World;ICEV-p;2041-2045;Large SUV;31893
2045;World;ICEV-p;2041-2045;Lower medium;313344
2045;World;ICEV-p;2041-2045;Medium;57857
2045;World;ICEV-p;2041-2045;Medium SUV;101058
2045;World;ICEV-p;2041-2045;Mini;146746
2045;World;ICEV-p;2041-2045;Small;400321
2045;World;ICEV-p;2041-2045;Van;1468
2045;World;PHEV-d;2026-2030;Large;184
2045;World;PHEV-d;2026-2030;Large SUV;606
2045;World;PHEV-d;2026-2030;Lower medium;1550
2045;World;PHEV-d;2026-2030;Medium;434
2045;World;PHEV-d;2026-2030;Medium SUV;1039
2045;World;PHEV-d;2026-2030;Mini;210
2045;World;PHEV-d;2026-2030;Small;1069
2045;World;PHEV-d;2026-2030;Van;33
2045;World;PHEV-d;2031-2035;Large;2820
2045;World;PHEV-d;2031-2035;Large SUV;9210
2045;World;PHEV-d;2031-2035;Lower medium;35423
2045;World;PHEV-d;2031-2035;Medium;8885
2045;World;PHEV-d;2031-2035;Medium SUV;25805
2045;World;PHEV-d;2031-2035;Mini;4625
2045;World;PHEV-d;2031-2035;Small;23933
2045;World;PHEV-d;2031-2035;Van;623
2045;World;PHEV-d;2036-2040;Large;3358
2045;World;PHEV-d;2036-2040;Large SUV;10972
2045;World;PHEV-d;2036-2040;Lower medium;50638
2045;World;PHEV-d;2036-2040;Medium;14403
2045;World;PHEV-d;2036-2040;Medium SUV;39558
2045;World;PHEV-d;2036-2040;Mini;5407
2045;World;PHEV-d;2036-2040;Small;32333
2045;World;PHEV-d;2036-2040;Van;984
2045;World;PHEV-d;2041-2045;Large;16994
2045;World;PHEV-d;2041-2045;Large SUV;57692
2045;World;PHEV-d;2041-2045;Lower medium;62486
2045;World;PHEV-d;2041-2045;Medium;14901
2045;World;PHEV-d;2041-2045;Medium SUV;41006
2045;World;PHEV-d;2041-2045;Mini;7762
2045;World;PHEV-d;2041-2045;Small;58174
2045;World;PHEV-d;2041-2045;Van;1109
2045;World;PHEV-p;2026-2030;Large;645
2045;World;PHEV-p;2026-2030;Large SUV;2133
2045;World;PHEV-p;2026-2030;Lower medium;2004
2045;World;PHEV-p;2026-2030;Medium;433
2045;World;PHEV-p;2026-2030;Medium SUV;908
2045;World;PHEV-p;2026-2030;Mini;302
2045;World;PHEV-p;2026-2030;Small;1365
2045;World;PHEV-p;2026-2030;Van;33
2045;World;PHEV-p;2031-2035;Large;11078
2045;World;PHEV-p;2031-2035;Large SUV;36921
2045;World;PHEV-p;2031-2035;Lower medium;45193
2045;World;PHEV-p;2031-2035;Medium;8707
2045;World;PHEV-p;2031-2035;Medium SUV;23295
2045;World;PHEV-p;2031-2035;Mini;6156
2045;World;PHEV-p;2031-2035;Small;30001
2045;World;PHEV-p;2031-2035;Van;630
2045;World;PHEV-p;2036-2040;Large;11761
2045;World;PHEV-p;2036-2040;Large SUV;39596
2045;World;PHEV-p;2036-2040;Lower medium;63929
2045;World;PHEV-p;2036-2040;Medium;13615
2045;World;PHEV-p;2036-2040;Medium SUV;34466
2045;World;PHEV-p;2036-2040;Mini;7259
2045;World;PHEV-p;2036-2040;Small;38533
2045;World;PHEV-p;2036-2040;Van;1006
2045;World;PHEV-p;2041-2045;Large;11100
2045;World;PHEV-p;2041-2045;Large SUV;37575
2045;World;PHEV-p;2041-2045;Lower medium;70833
2045;World;PHEV-p;2041-2045;Medium;15118
2045;World;PHEV-p;2041-2045;Medium SUV;36055
2045;World;PHEV-p;2041-2045;Mini;7719
2045;World;PHEV-p;2041-2045;Small;41407
2045;World;PHEV-p;2041-2045;Van;1162
2050;World;BEV;2031-2035;Large;9645
2050;World;BEV;2031-2035;Large SUV;30444
2050;World;BEV;2031-2035;Lower medium;27915
2050;World;BEV;2031-2035;Medium;5144
2050;World;BEV;2031-2035;Medium SUV;9523
2050;World;BEV;2031-2035;Mini;7064
2050;World;BEV;2031-2035;Small;22171
2050;World;BEV;2031-2035;Van;450
2050;World;BEV;2036-2040;18t;541
2050;World;BEV;2036-2040;26t;239
2050;World;BEV;2036-2040;3.5t;5130
2050;World;BEV;2036-2040;40t;83
2050;World;BEV;2036-2040;7.5t;9476
2050;World;BEV;2036-2040;Large;242595
2050;World;BEV;2036-2040;Large SUV;767204
2050;World;BEV;2036-2040;Lower medium;733370
2050;World;BEV;2036-2040;Medium;148639
2050;World;BEV;2036-2040;Medium SUV;247527
2050;World;BEV;2036-2040;Mini;189555
2050;World;BEV;2036-2040;Small;598707
2050;World;BEV;2036-2040;Van;13717
2050;World;BEV;2041-2045;18t;31213
2050;World;BEV;2041-2045;26t;18143
2050;World;BEV;2041-2045;3.5t;181073
2050;World;BEV;2041-2045;40t;5308
2050;World;BEV;2041-2045;7.5t;310283
2050;World;BEV;2041-2045;Large;355854
2050;World;BEV;2041-2045;Large SUV;1126736
2050;World;BEV;2041-2045;Lower medium;1160192
2050;World;BEV;2041-2045;Medium;236377
2050;World;BEV;2041-2045;Medium SUV;368135
2050;World;BEV;2041-2045;Mini;322202
2050;World;BEV;2041-2045;Small;974211
2050;World;BEV;2041-2045;Van;23393
2050;World;BEV;2046-2050;18t;100415
2050;World;BEV;2046-2050;26t;71727
2050;World;BEV;2046-2050;3.5t;343552
2050;World;BEV;2046-2050;40t;19822
2050;World;BEV;2046-2050;7.5t;549309
2050;World;BEV;2046-2050;Large;451105
2050;World;BEV;2046-2050;Large SUV;1413058
2050;World;BEV;2046-2050;Lower medium;1318351
2050;World;BEV;2046-2050;Medium;272148
2050;World;BEV;2046-2050;Medium SUV;395829
2050;World;BEV;2046-2050;Mini;382407
2050;World;BEV;2046-2050;Small;1191672
2050;World;BEV;2046-2050;Van;25258
2050;World;BEV-depot;2036-2040;13m single deck urban bus;168
2050;World;BEV-depot;2041-2045;13m single deck urban bus;11805
2050;World;BEV-depot;2046-2050;13m single deck urban bus;51484
2050;World;FCEV;2031-2035;Large;35
2050;World;FCEV;2031-2035;Large SUV;124
2050;World;FCEV;2031-2035;Lower medium;274
2050;World;FCEV;2031-2035;Medium;73
2050;World;FCEV;2031-2035;Medium SUV;247
2050;World;FCEV;2031-2035;Mini;20
2050;World;FCEV;2031-2035;Small;155
2050;World;FCEV;2031-2035;Van;4
2050;World;FCEV;2036-2040;13m single deck urban bus;767
2050;World;FCEV;2036-2040;18t;2062
2050;World;FCEV;2036-2040;26t;1012
2050;World;FCEV;2036-2040;3.5t;7637
2050;World;FCEV;2036-2040;40t;273
2050;World;FCEV;2036-2040;7.5t;13238
2050;World;FCEV;2036-2040;Large;834
2050;World;FCEV;2036-2040;Large SUV;2873
2050;World;FCEV;2036-2040;Lower medium;7587
2050;World;FCEV;2036-2040;Medium;2100
2050;World;FCEV;2036-2040;Medium SUV;6853
2050;World;FCEV;2036-2040;Mini;561
2050;World;FCEV;2036-2040;Small;4075
2050;World;FCEV;2036-2040;Van;142
2050;World;FCEV;2041-2045;13m single deck urban bus;32209
2050;World;FCEV;2041-2045;18t;70859
2050;World;FCEV;2041-2045;26t;44363
2050;World;FCEV;2041-2045;3.5t;197696
2050;World;FCEV;2041-2045;40t;10828
2050;World;FCEV;2041-2045;7.5t;315107
2050;World;FCEV;2041-2045;Large;1077
2050;World;FCEV;2041-2045;Large SUV;3729
2050;World;FCEV;2041-2045;Lower medium;12543
2050;World;FCEV;2041-2045;Medium;3171
2050;World;FCEV;2041-2045;Medium SUV;10587
2050;World;FCEV;2041-2045;Mini;908
2050;World;FCEV;2041-2045;Small;6541
2050;World;FCEV;2041-2045;Van;218
2050;World;FCEV;2046-2050;13m single deck urban bus;83892
2050;World;FCEV;2046-2050;18t;140041
2050;World;FCEV;2046-2050;26t;102499
2050;World;FCEV;2046-2050;3.5t;314977
2050;World;FCEV;2046-2050;40t;24303
2050;World;FCEV;2046-2050;7.5t;459921
2050;World;FCEV;2046-2050;Large;1256
2050;World;FCEV;2046-2050;Large SUV;4430
2050;World;FCEV;2046-2050;Lower medium;15002
2050;World;FCEV;2046-2050;Medium;3533
2050;World;FCEV;2046-2050;Medium SUV;11871
2050;World;FCEV;2046-2050;Mini;1109
2050;World;FCEV;2046-2050;Small;8131
2050;World;FCEV;2046-2050;Van;226
2050;World;ICEV-d;2031-2035;Large;125
2050;World;ICEV-d;2031-2035;Large SUV;369
2050;World;ICEV-d;2031-2035;Lower medium;8338
2050;World;ICEV-d;2031-2035;Medium;2330
2050;World;ICEV-d;2031-2035;Medium SUV;3196
2050;World;ICEV-d;2031-2035;Mini;4523
2050;World;ICEV-d;2031-2035;Small;14264
2050;World;ICEV-d;2031-2035;Van;88
2050;World;ICEV-d;2036-2040;13m single deck urban bus;14785
2050;World;ICEV-d;2036-2040;18t;13211
2050;World;ICEV-d;2036-2040;26t;9752
2050;World;ICEV-d;2036-2040;3.5t;35761
2050;World;ICEV-d;2036-2040;40t;3113
2050;World;ICEV-d;2036-2040;7.5t;19746
2050;World;ICEV-d;2036-2040;Large;2859
2050;World;ICEV-d;2036-2040;Large SUV;8657
2050;World;ICEV-d;2036-2040;Lower medium;204813
2050;World;ICEV-d;2036-2040;Medium;59442
2050;World;ICEV-d;2036-2040;Medium SUV;81466
2050;World;ICEV-d;2036-2040;Mini;90398
2050;World;ICEV-d;2036-2040;Small;309979
2050;World;ICEV-d;2036-2040;Van;1673
2050;World;ICEV-d;2041-2045;13m single deck urban bus;306602
2050;World;ICEV-d;2041-2045;18t;238097
2050;World;ICEV-d;2041-2045;26t;176857
2050;World;ICEV-d;2041-2045;3.5t;653258
2050;World;ICEV-d;2041-2045;40t;57759
2050;World;ICEV-d;2041-2045;7.5t;313777
2050;World;ICEV-d;2041-2045;Large;2347
2050;World;ICEV-d;2041-2045;Large SUV;7215
2050;World;ICEV-d;2041-2045;Lower medium;289478
2050;World;ICEV-d;2041-2045;Medium;69103
2050;World;ICEV-d;2041-2045;Medium SUV;114057
2050;World;ICEV-d;2041-2045;Mini;121959
2050;World;ICEV-d;2041-2045;Small;436037
2050;World;ICEV-d;2041-2045;Van;1272
2050;World;ICEV-d;2046-2050;13m single deck urban bus;442550
2050;World;ICEV-d;2046-2050;18t;254819
2050;World;ICEV-d;2046-2050;26t;167533
2050;World;ICEV-d;2046-2050;3.5t;831093
2050;World;ICEV-d;2046-2050;40t;56464
2050;World;ICEV-d;2046-2050;7.5t;294170
2050;World;ICEV-d;2046-2050;Large;15415
2050;World;ICEV-d;2046-2050;Large SUV;44615
2050;World;ICEV-d;2046-2050;Lower medium;345991
2050;World;ICEV-d;2046-2050;Medium;62914
2050;World;ICEV-d;2046-2050;Medium SUV;122424
2050;World;ICEV-d;2046-2050;Mini;151905
2050;World;ICEV-d;2046-2050;Small;657792
2050;World;ICEV-d;2046-2050;Van;632
2050;World;ICEV-g;2031-2035;Large;17
2050;World;ICEV-g;2031-2035;Large SUV;57
2050;World;ICEV-g;2031-2035;Lower medium;357
2050;World;ICEV-g;2031-2035;Medium;98
2050;World;ICEV-g;2031-2035;Medium SUV;350
2050;World;ICEV-g;2031-2035;Mini;31
2050;World;ICEV-g;2031-2035;Small;214
2050;World;ICEV-g;2031-2035;Van;3
2050;World;ICEV-g;2036-2040;13m single deck urban bus;2089
2050;World;ICEV-g;2036-2040;18t;895
2050;World;ICEV-g;2036-2040;26t;213
2050;World;ICEV-g;2036-2040;3.5t;1150
2050;World;ICEV-g;2036-2040;40t;34
2050;World;ICEV-g;2036-2040;7.5t;571
2050;World;ICEV-g;2036-2040;Large;409
2050;World;ICEV-g;2036-2040;Large SUV;1382
2050;World;ICEV-g;2036-2040;Lower medium;9484
2050;World;ICEV-g;2036-2040;Medium;2694
2050;World;ICEV-g;2036-2040;Medium SUV;9170
2050;World;ICEV-g;2036-2040;Mini;818
2050;World;ICEV-g;2036-2040;Small;5547
2050;World;ICEV-g;2036-2040;Van;121
2050;World;ICEV-g;2041-2045;13m single deck urban bus;45585
2050;World;ICEV-g;2041-2045;18t;21689
2050;World;ICEV-g;2041-2045;26t;4814
2050;World;ICEV-g;2041-2045;3.5t;25348
2050;World;ICEV-g;2041-2045;40t;774
2050;World;ICEV-g;2041-2045;7.5t;12544
2050;World;ICEV-g;2041-2045;Large;554
2050;World;ICEV-g;2041-2045;Large SUV;1851
2050;World;ICEV-g;2041-2045;Lower medium;15290
2050;World;ICEV-g;2041-2045;Medium;3978
2050;World;ICEV-g;2041-2045;Medium SUV;13610
2050;World;ICEV-g;2041-2045;Mini;1312
2050;World;ICEV-g;2041-2045;Small;8834
2050;World;ICEV-g;2041-2045;Van;194
2050;World;ICEV-g;2046-2050;13m single deck urban bus;59676
2050;World;ICEV-g;2046-2050;18t;36542
2050;World;ICEV-g;2046-2050;26t;5637
2050;World;ICEV-g;2046-2050;3.5t;38670
2050;World;ICEV-g;2046-2050;40t;935
2050;World;ICEV-g;2046-2050;7.5t;19400
2050;World;ICEV-g;2046-2050;Large;659
2050;World;ICEV-g;2046-2050;Large SUV;2256
2050;World;ICEV-g;2046-2050;Lower medium;18175
2050;World;ICEV-g;2046-2050;Medium;4430
2050;World;ICEV-g;2046-2050;Medium SUV;15051
2050;World;ICEV-g;2046-2050;Mini;1593
2050;World;ICEV-g;2046-2050;Small;10982
2050;World;ICEV-g;2046-2050;Van;203
2050;World;ICEV-p;2031-2035;Large;564
2050;World;ICEV-p;2031-2035;Large SUV;1691
2050;World;ICEV-p;2031-2035;Lower medium;9550
2050;World;ICEV-p;2031-2035;Medium;2226
2050;World;ICEV-p;2031-2035;Medium SUV;2823
2050;World;ICEV-p;2031-2035;Mini;4925
2050;World;ICEV-p;2031-2035;Small;14488
2050;World;ICEV-p;2031-2035;Van;98
2050;World;ICEV-p;2036-2040;Large;12815
2050;World;ICEV-p;2036-2040;Large SUV;38862
2050;World;ICEV-p;2036-2040;Lower medium;232689
2050;World;ICEV-p;2036-2040;Medium;54732
2050;World;ICEV-p;2036-2040;Medium SUV;69453
2050;World;ICEV-p;2036-2040;Mini;109648
2050;World;ICEV-p;2036-2040;Small;327960
2050;World;ICEV-p;2036-2040;Van;1850
2050;World;ICEV-p;2041-2045;Large;9802
2050;World;ICEV-p;2041-2045;Large SUV;30234
2050;World;ICEV-p;2041-2045;Lower medium;304056
2050;World;ICEV-p;2041-2045;Medium;54778
2050;World;ICEV-p;2041-2045;Medium SUV;98089
2050;World;ICEV-p;2041-2045;Mini;143874
2050;World;ICEV-p;2041-2045;Small;391277
2050;World;ICEV-p;2041-2045;Van;1398
2050;World;ICEV-p;2046-2050;Large;5479
2050;World;ICEV-p;2046-2050;Large SUV;16883
2050;World;ICEV-p;2046-2050;Lower medium;294115
2050;World;ICEV-p;2046-2050;Medium;38076
2050;World;ICEV-p;2046-2050;Medium SUV;100212
2050;World;ICEV-p;2046-2050;Mini;143933
2050;World;ICEV-p;2046-2050;Small;383781
2050;World;ICEV-p;2046-2050;Van;683
2050;World;PHEV-d;2031-2035;Large;83
2050;World;PHEV-d;2031-2035;Large SUV;276
2050;World;PHEV-d;2031-2035;Lower medium;1317
2050;World;PHEV-d;2031-2035;Medium;338
2050;World;PHEV-d;2031-2035;Medium SUV;1018
2050;World;PHEV-d;2031-2035;Mini;160
2050;World;PHEV-d;2031-2035;Small;892
2050;World;PHEV-d;2031-2035;Van;22
2050;World;PHEV-d;2036-2040;Large;2169
2050;World;PHEV-d;2036-2040;Large SUV;7149
2050;World;PHEV-d;2036-2040;Lower medium;33817
2050;World;PHEV-d;2036-2040;Medium;9380
2050;World;PHEV-d;2036-2040;Medium SUV;26301
2050;World;PHEV-d;2036-2040;Mini;3634
2050;World;PHEV-d;2036-2040;Small;21613
2050;World;PHEV-d;2036-2040;Van;651
2050;World;PHEV-d;2041-2045;Large;3193
2050;World;PHEV-d;2041-2045;Large SUV;10584
2050;World;PHEV-d;2041-2045;Lower medium;53206
2050;World;PHEV-d;2041-2045;Medium;13816
2050;World;PHEV-d;2041-2045;Medium SUV;38567
2050;World;PHEV-d;2041-2045;Mini;5558
2050;World;PHEV-d;2041-2045;Small;32984
2050;World;PHEV-d;2041-2045;Van;1068
2050;World;PHEV-d;2046-2050;Large;16090
2050;World;PHEV-d;2046-2050;Large SUV;55858
2050;World;PHEV-d;2046-2050;Lower medium;70912
2050;World;PHEV-d;2046-2050;Medium;15804
2050;World;PHEV-d;2046-2050;Medium SUV;43766
2050;World;PHEV-d;2046-2050;Mini;8456
2050;World;PHEV-d;2046-2050;Small;65793
2050;World;PHEV-d;2046-2050;Van;1150
2050;World;PHEV-p;2031-2035;Large;318
2050;World;PHEV-p;2031-2035;Large SUV;1077
2050;World;PHEV-p;2031-2035;Lower medium;1655
2050;World;PHEV-p;2031-2035;Medium;322
2050;World;PHEV-p;2031-2035;Medium SUV;908
2050;World;PHEV-p;2031-2035;Mini;198
2050;World;PHEV-p;2031-2035;Small;1042
2050;World;PHEV-p;2031-2035;Van;22
2050;World;PHEV-p;2036-2040;Large;7617
2050;World;PHEV-p;2036-2040;Large SUV;25851
2050;World;PHEV-p;2036-2040;Lower medium;42666
2050;World;PHEV-p;2036-2040;Medium;8854
2050;World;PHEV-p;2036-2040;Medium SUV;23056
2050;World;PHEV-p;2036-2040;Mini;4873
2050;World;PHEV-p;2036-2040;Small;25909
2050;World;PHEV-p;2036-2040;Van;665
2050;World;PHEV-p;2041-2045;Large;10556
2050;World;PHEV-p;2041-2045;Large SUV;35979
2050;World;PHEV-p;2041-2045;Lower medium;68995
2050;World;PHEV-p;2041-2045;Medium;14404
2050;World;PHEV-p;2041-2045;Medium SUV;35160
2050;World;PHEV-p;2041-2045;Mini;7586
2050;World;PHEV-p;2041-2045;Small;40631
2050;World;PHEV-p;2041-2045;Van;1118
2050;World;PHEV-p;2046-2050;Large;13361
2050;World;PHEV-p;2046-2050;Large SUV;46057
2050;World;PHEV-p;2046-2050;Lower medium;81951
2050;World;PHEV-p;2046-2050;Medium;17052
2050;World;PHEV-p;2046-2050;Medium SUV;39181
2050;World;PHEV-p;2046-2050;Mini;9064
2050;World;PHEV-p;2046-2050;Small;52101
2050;World;PHEV-p;2046-2050;Van;1213
2055;World;BEV;2036-2040;Large;10073
2055;World;BEV;2036-2040;Large SUV;31920
2055;World;BEV;2036-2040;Lower medium;31338
2055;World;BEV;2036-2040;Medium;6189
2055;World;BEV;2036-2040;Medium SUV;10743
2055;World;BEV;2036-2040;Mini;8317
2055;World;BEV;2036-2040;Small;26145
2055;World;BEV;2036-2040;Van;601
2055;World;BEV;2041-2045;18t;1983
2055;World;BEV;2041-2045;26t;1196
2055;World;BEV;2041-2045;3.5t;10516
2055;World;BEV;2041-2045;40t;344
2055;World;BEV;2041-2045;7.5t;17614
2055;World;BEV;2041-2045;Large;234405
2055;World;BEV;2041-2045;Large SUV;746359
2055;World;BEV;2041-2045;Lower medium;772046
2055;World;BEV;2041-2045;Medium;154922
2055;World;BEV;2041-2045;Medium SUV;247043
2055;World;BEV;2041-2045;Mini;216195
2055;World;BEV;2041-2045;Small;652934
2055;World;BEV;2041-2045;Van;15475
2055;World;BEV;2046-2050;18t;81341
2055;World;BEV;2046-2050;26t;58584
2055;World;BEV;2046-2050;3.5t;270098
2055;World;BEV;2046-2050;40t;16187
2055;World;BEV;2046-2050;7.5t;431259
2055;World;BEV;2046-2050;Large;427909
2055;World;BEV;2046-2050;Large SUV;1349861
2055;World;BEV;2046-2050;Lower medium;1268706
2055;World;BEV;2046-2050;Medium;259216
2055;World;BEV;2046-2050;Medium SUV;384911
2055;World;BEV;2046-2050;Mini;369895
2055;World;BEV;2046-2050;Small;1149438
2055;World;BEV;2046-2050;Van;24311
2055;World;BEV;2051-2055;18t;175323
2055;World;BEV;2051-2055;26t;133920
2055;World;BEV;2051-2055;3.5t;390771
2055;World;BEV;2051-2055;40t;38422
2055;World;BEV;2051-2055;7.5t;615655
2055;World;BEV;2051-2055;Large;432045
2055;World;BEV;2051-2055;Large SUV;1370547
2055;World;BEV;2051-2055;Lower medium;1353879
2055;World;BEV;2051-2055;Medium;293745
2055;World;BEV;2051-2055;Medium SUV;379060
2055;World;BEV;2051-2055;Mini;384504
2055;World;BEV;2051-2055;Small;1196142
2055;World;BEV;2051-2055;Van;28969
2055;World;BEV-depot;2041-2045;13m single deck urban bus;755
2055;World;BEV-depot;2046-2050;13m single deck urban bus;42076
2055;World;BEV-depot;2051-2055;13m single deck urban bus;118896
2055;World;FCEV;2036-2040;Large;31
2055;World;FCEV;2036-2040;Large SUV;112
2055;World;FCEV;2036-2040;Lower medium;323
2055;World;FCEV;2036-2040;Medium;84
2055;World;FCEV;2036-2040;Medium SUV;297
2055;World;FCEV;2036-2040;Mini;21
2055;World;FCEV;2036-2040;Small;172
2055;World;FCEV;2036-2040;Van;5
2055;World;FCEV;2041-2045;13m single deck urban bus;1908
2055;World;FCEV;2041-2045;18t;4044
2055;World;FCEV;2041-2045;26t;2699
2055;World;FCEV;2041-2045;3.5t;10390
2055;World;FCEV;2041-2045;40t;648
2055;World;FCEV;2041-2045;7.5t;15886
2055;World;FCEV;2041-2045;Large;698
2055;World;FCEV;2041-2045;Large SUV;2450
2055;World;FCEV;2041-2045;Lower medium;8360
2055;World;FCEV;2041-2045;Medium;2064
2055;World;FCEV;2041-2045;Medium SUV;7084
2055;World;FCEV;2041-2045;Mini;603
2055;World;FCEV;2041-2045;Small;4360
2055;World;FCEV;2041-2045;Van;144
2055;World;FCEV;2046-2050;13m single deck urban bus;67058
2055;World;FCEV;2046-2050;18t;110645
2055;World;FCEV;2046-2050;26t;81499
2055;World;FCEV;2046-2050;3.5t;246005
2055;World;FCEV;2046-2050;40t;19354
2055;World;FCEV;2046-2050;7.5t;358677
2055;World;FCEV;2046-2050;Large;1190
2055;World;FCEV;2046-2050;Large SUV;4231
2055;World;FCEV;2046-2050;Lower medium;14463
2055;World;FCEV;2046-2050;Medium;3365
2055;World;FCEV;2046-2050;Medium SUV;11533
2055;World;FCEV;2046-2050;Mini;1073
2055;World;FCEV;2046-2050;Small;7850
2055;World;FCEV;2046-2050;Van;218
2055;World;FCEV;2051-2055;13m single deck urban bus;128921
2055;World;FCEV;2051-2055;18t;161824
2055;World;FCEV;2051-2055;26t;120010
2055;World;FCEV;2051-2055;3.5t;350193
2055;World;FCEV;2051-2055;40t;30529
2055;World;FCEV;2051-2055;7.5t;499835
2055;World;FCEV;2051-2055;Large;1164
2055;World;FCEV;2051-2055;Large SUV;4163
2055;World;FCEV;2051-2055;Lower medium;16111
2055;World;FCEV;2051-2055;Medium;3743
2055;World;FCEV;2051-2055;Medium SUV;12039
2055;World;FCEV;2051-2055;Mini;1167
2055;World;FCEV;2051-2055;Small;8527
2055;World;FCEV;2051-2055;Van;257
2055;World;ICEV-d;2036-2040;Large;106
2055;World;ICEV-d;2036-2040;Large SUV;329
2055;World;ICEV-d;2036-2040;Lower medium;8461
2055;World;ICEV-d;2036-2040;Medium;2323
2055;World;ICEV-d;2036-2040;Medium SUV;3385
2055;World;ICEV-d;2036-2040;Mini;3648
2055;World;ICEV-d;2036-2040;Small;12851
2055;World;ICEV-d;2036-2040;Van;54
2055;World;ICEV-d;2041-2045;13m single deck urban bus;14183
2055;World;ICEV-d;2041-2045;18t;10543
2055;World;ICEV-d;2041-2045;26t;7708
2055;World;ICEV-d;2041-2045;3.5t;30223
2055;World;ICEV-d;2041-2045;40t;2593
2055;World;ICEV-d;2041-2045;7.5t;12572
2055;World;ICEV-d;2041-2045;Large;1401
2055;World;ICEV-d;2041-2045;Large SUV;4347
2055;World;ICEV-d;2041-2045;Lower medium;190517
2055;World;ICEV-d;2041-2045;Medium;44109
2055;World;ICEV-d;2041-2045;Medium SUV;75614
2055;World;ICEV-d;2041-2045;Mini;80210
2055;World;ICEV-d;2041-2045;Small;287309
2055;World;ICEV-d;2041-2045;Van;776
2055;World;ICEV-d;2046-2050;13m single deck urban bus;277961
2055;World;ICEV-d;2046-2050;18t;171317
2055;World;ICEV-d;2046-2050;26t;125830
2055;World;ICEV-d;2046-2050;3.5t;588071
2055;World;ICEV-d;2046-2050;40t;42619
2055;World;ICEV-d;2046-2050;7.5t;212465
2055;World;ICEV-d;2046-2050;Large;936
2055;World;ICEV-d;2046-2050;Large SUV;2935
2055;World;ICEV-d;2046-2050;Lower medium;291616
2055;World;ICEV-d;2046-2050;Medium;58714
2055;World;ICEV-d;2046-2050;Medium SUV;114559
2055;World;ICEV-d;2046-2050;Mini;122498
2055;World;ICEV-d;2046-2050;Small;450932
2055;World;ICEV-d;2046-2050;Van;603
2055;World;ICEV-d;2051-2055;13m single deck urban bus;353987
2055;World;ICEV-d;2051-2055;18t;150184
2055;World;ICEV-d;2051-2055;26t;94932
2055;World;ICEV-d;2051-2055;3.5t;720421
2055;World;ICEV-d;2051-2055;40t;35905
2055;World;ICEV-d;2051-2055;7.5t;224547
2055;World;ICEV-d;2051-2055;Large;8013
2055;World;ICEV-d;2051-2055;Large SUV;23661
2055;World;ICEV-d;2051-2055;Lower medium;318135
2055;World;ICEV-d;2051-2055;Medium;61292
2055;World;ICEV-d;2051-2055;Medium SUV;115943
2055;World;ICEV-d;2051-2055;Mini;131002
2055;World;ICEV-d;2051-2055;Small;532532
2055;World;ICEV-d;2051-2055;Van;496
2055;World;ICEV-g;2036-2040;Large;16
2055;World;ICEV-g;2036-2040;Large SUV;54
2055;World;ICEV-g;2036-2040;Lower medium;399
2055;World;ICEV-g;2036-2040;Medium;106
2055;World;ICEV-g;2036-2040;Medium SUV;388
2055;World;ICEV-g;2036-2040;Mini;33
2055;World;ICEV-g;2036-2040;Small;236
2055;World;ICEV-g;2036-2040;Van;4
2055;World;ICEV-g;2041-2045;13m single deck urban bus;2176
2055;World;ICEV-g;2041-2045;18t;1189
2055;World;ICEV-g;2041-2045;26t;235
2055;World;ICEV-g;2041-2045;3.5t;1301
